Date,rsi_14,stoch_k,stoch_d,macd_signal,macd_hist,roc_14,sma_50_dist,sma_100_dist,sma_200_dist,ema_50_dist,ema_100_dist,ema_200_dist,adx_14,bb_upper_dist,bb_lower_dist,bb_width_20,atr_14,rolling_std_20,obv_diff,vwap_dist,cmf_20,lag_ret_1,lag_ret_2,lag_ret_3,lag_ret_4,lag_ret_5,log_return,target
2024-11-20,56.9340332282936,70.04337174106205,67.41008164780341,4.718279189687947,-0.4097420509088314,3.844261566988183,0.02201370244316108,0.04938830690932129,0.09574464702819004,0.022422955285068612,0.04758999631932986,0.09617424813291416,19.592142902338118,-0.023484850499221964,0.04221701480352543,6.5092206350602835,5.842275075110406,0.008861632072895488,50032600.0,0.00327655030502048,0.02127051352968351,0.0036486071781747075,0.004089116364646489,-0.012891449069122629,-0.006450883465471252,0.0004857556014381712,0.00033895218010269806,1
2024-11-21,59.969037491241565,79.86350041482825,73.11010093457794,4.639287855308441,-0.31596533751802536,3.9629402278656354,0.026211016457926044,0.054153581212914935,0.10060343236759176,0.026787670705515156,0.052105064667528914,0.1009407534762514,19.07957570993486,-0.019523610488829845,0.04660564907654664,6.524576539728923,5.9631804825402375,0.008910934985594043,46750300.0,0.0063444079783328946,0.03228729527166641,0.00033895218010269806,0.0036486071781747075,0.004089116364646489,-0.012891449069122629,-0.006450883465471252,0.0053538781919065265,1
2024-11-22,61.65812465573406,84.28307638530478,78.06331618039839,4.597397335045266,-0.16756208105270165,4.510278029284053,0.028139806609362876,0.056562752839303745,0.10297335985000915,0.02876097975605114,0.05421015310546883,0.10320748882525944,18.768969346802816,-0.017959895715696797,0.04848632531409592,6.5447285059899025,5.747752170046994,0.008912118364068666,38226400.0,0.0070258708205019485,0.09206995158776607,0.0053538781919065265,0.00033895218010269806,0.0036486071781747075,0.004089116364646489,-0.012891449069122629,0.003094590534963127,1
2024-11-25,63.47993393480978,80.41201603185345,81.51953094399552,4.602138976056365,0.018966564044392342,3.6119141920306888,0.0303319079010398,0.05930869749558924,0.10568039279909533,0.03094671858495668,0.056577066006636416,0.10577288566773892,19.181983679385628,-0.016424475475490807,0.05100123688158968,6.627984122897628,5.734364689330279,0.008915350276127517,42441400.0,0.00805642543672841,0.10595676058307921,0.003094590534963127,0.0053538781919065265,0.00033895218010269806,0.0036486071781747075,0.004089116364646489,0.0033863082759400414,1
2024-11-26,66.15491588797559,96.10767343309267,86.93425528341702,4.674273253450688,0.2885371095772955,1.6259443013321182,0.03430999541318551,0.06395217583284299,0.1103817721734929,0.03485553445238655,0.06078974162319386,0.11031441515127012,19.63139266892289,-0.013664843219224823,0.055700996652896476,6.793791555108665,5.591420479842346,0.008955652701595693,45621300.0,0.011849936150632751,0.1115289218941512,0.0033863082759400414,0.003094590534963127,0.0053538781919065265,0.00033895218010269806,0.0036486071781747075,0.0052080002298693,0
2024-11-27,63.24461555667239,85.68912095018162,87.40293680504261,4.745685050638448,0.285647188751037,0.5406045934179049,0.029787407134138105,0.059888733290945156,0.10589908368527602,0.030437876613402515,0.05637089285469791,0.10577312719867388,19.854641304924336,-0.01816613750832873,0.050758710616474134,6.78196398399766,5.442540147564144,0.008955787197466413,-34000200.0,0.008480041074193832,0.1361946615067475,0.0052080002298693,0.0033863082759400414,0.003094590534963127,0.0053538781919065265,0.00033895218010269806,-0.0030348672252512423,1
2024-11-29,66.48945741822125,95.89540270040725,92.56406569456055,4.860391151900756,0.4588244050492287,0.7288693629131094,0.03499877621328115,0.06566301448509493,0.11165408612933715,0.03534350278785328,0.061610373692926074,0.1113968158168092,20.441074296990198,-0.01184395152788216,0.05078050940513568,6.142855273360389,5.370966270823173,0.007446455267995323,30177400.0,0.014620126270576432,0.22373012084743185,-0.0030348672252512423,0.0052080002298693,0.0033863082759400414,0.003094590534963127,0.0053538781919065265,0.006193057066715465,1
2024-12-02,67.38948258244858,96.6275518118232,92.73735848747071,5.002068634909232,0.5667099320339055,0.8133230456090953,0.03559505670121641,0.06665138947436998,0.11255541738521142,0.03568825603678568,0.06217717057426266,0.11213396563017762,21.129018255054234,-0.009593542652541929,0.04617953942159884,5.477115345251515,5.117144824441539,0.007443622068232746,31746000.0,0.016087164308667034,0.27899573580979814,0.006193057066715465,-0.0030348672252512423,0.0052080002298693,0.0033863082759400414,0.003094590534963127,0.001790654463791997,1
2024-12-03,67.63233905451048,97.99675839907599,96.83990430376885,5.146214338710442,0.576582815204838,1.174413113507796,0.03485985603034847,0.06628660871817613,0.11195411318403256,0.03470130146858952,0.061352986818046115,0.1114043282044412,21.73061243593306,-0.006394978439439228,0.03751230233882678,4.323460812590753,4.879342047561083,0.007374998782475347,26906600.0,0.01617532450801699,0.3121418393444233,0.001790654463791997,0.006193057066715465,-0.0030348672252512423,0.0052080002298693,0.0033863082759400414,0.0004639837226910032,1
2024-12-04,70.77025898417125,98.96049800706582,97.86160273932171,5.331394938070042,0.7407223974383959,1.753195579948409,0.03998964415037078,0.07200186206900033,0.11766969861025675,0.03944965507971405,0.06650834763603444,0.1169904790002262,22.846886931297725,0.000238200853683555,0.0379315697914065,3.698746736469634,4.811491655319593,0.007106168644746112,42787600.0,0.021312410637235754,0.3070910020860768,0.0004639837226910032,0.001790654463791997,0.006193057066715465,-0.0030348672252512423,0.0052080002298693,0.006190095583631821,0
